23.20	AlGhadouri      PlayerLeaveEvent

[149, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[151, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[151, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[151, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[151, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[161, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[162, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[162, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[162, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[162, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[170, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[170, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[176, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[176, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[179, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[179, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[179, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[179, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[179, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[179, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[179, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[179, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[179, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[193, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[196, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[196, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[196, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[196, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[196, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[196, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[207, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[207, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[207, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[207, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[207, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[211, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[214, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[214, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[214, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[214, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[214, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[236, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[236, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[236, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[236, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[237, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[237, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[237, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[237, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[237, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[237, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[237, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[237, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[237, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[251, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[253, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[253, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[256, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[256, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[258, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[258, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[258, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[258, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[262, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[262, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[265, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[265, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[265, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[265, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[265, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[273, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[273, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[273, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[282, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[282, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[282, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[282, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[290, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[290, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[290, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[290, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[290, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[290, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[290, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[300, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[300, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[302, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[302, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[306, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[306, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[306, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[306, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[306, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[306, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[306, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[306, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[326, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[326, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[326, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[326, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[333, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[333, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[333, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[333, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[333, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[333, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[340, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[340, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[340, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[345, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[345, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[345, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[345, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[345, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[345, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[345, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[345, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[353, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[354, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[354, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[354, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[356, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[356, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[356, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[356, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[356, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[360, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[382, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[385, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[386, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[386, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[386, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[395, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[395, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[395, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[399, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[399, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[399, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[399, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[399, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[399, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[403, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[403, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[403, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[409, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[409, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[409, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[411, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[411, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[412, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[414, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[416, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[419, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[419, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[419, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[419, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[419, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[420, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[421, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[421, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[422, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[423, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[423, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[423, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[423, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[423, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[423, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[423, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[429, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[429, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[429, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[433, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[434, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[434, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[434, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[437, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[437, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[437, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[437, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[437, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[449, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[449, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[449, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[453, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[454, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[459, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[459, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[459, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[459, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[459, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[459, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[459, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[459, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[466, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[466, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[466, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[466, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[466, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[476, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[476, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[476, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[482, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[483, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[484, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[485, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[485, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[489, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[489, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[489, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[489, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[489, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[493, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[493, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[493, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[493, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[501, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[501, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[501, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[507, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[508, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[508, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[508, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[510, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[510, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[517, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[517, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[517, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[517, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[520, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[520, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[520, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[520, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[523, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[523, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[523, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[523, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[523, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[523, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[523, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[523, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[523, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[527, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[527, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[527, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[527, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[527, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[527, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[527, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[534, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[536, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[538, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[538, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[538, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[538, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[538, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[538, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[549, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[549, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[549, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[549, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[551, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[551, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[551, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[551, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[551, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[551, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[551, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[551, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[562, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[563, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[565, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[567, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[567, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[582, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[582, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[582, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[582, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[583, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[583, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[583, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[583, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[583, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[596, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[598, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[598, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[598, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[599, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[599, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[599, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[599, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[601, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[602, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[603, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[603, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[603, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[603, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[603, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[603, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[603, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[614, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[614, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[616, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[616, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[616, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[616, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[616, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[616, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[616, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[616, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[622, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[622, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[623, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[623, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[623, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[623, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[623, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[623, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[633, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[633, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[633, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[635, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[635, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[635, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[635, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[639, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[639, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[639, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[639, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[642, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[642, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[642, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[642, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[642, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[642, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[642, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[651, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[651, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[651, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[651, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[651, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[654, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[654, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[654, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[654, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[654, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[658, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[658, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[658, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[658, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[658, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[661, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[662, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[662, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[662, 1, 0, 0, 0, 0, 1, 0, 0, 0]
[664, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[666, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[668, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[668, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[668, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[670, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[670, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[672, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[672, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[675, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[675, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[675, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[678, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[678, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[678, 1, 0, 0, 0, 1, 0, 0, 0, 0]
[685, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[685, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[685, 1, 0, 0, 1, 0, 0, 0, 0, 0]
